id,title,PY,wc__oecd,wosarticle__di,prediction,DOI,word,continent
519479,Comparison of temperature indices for three IPCC SRES scenarios based on RegCM simulations for Poland in 2011-2030 period,2014.0,,10.1127/metz/2015/0457,0.4613477339723727,[link](https://dx.doi.org/10.1127/metz/2015/0457),Poland,Europe
3493615,"PedMap: a pediatric diseases map generated from clinical big data from Hangzhou, China",2019.0,,10.1038/s41598-019-54439-w,0.5505348577611655,[link](https://dx.doi.org/10.1038/s41598-019-54439-w),"Hangzhou, China",Asia
660499,Air Quality and Climate Impacts of Alternative Bus Technologies in Greater London,2014.0,Engineering and Technology,10.1021/es4055274,0.5595231902015757,[link](https://dx.doi.org/10.1021/es4055274),Greater London,Europe
3620416,The Association Between Air Pollution and Hospitalization of Patients with Idiopathic Pulmonary Fibrosis in Chile: A Daily Time Series Analysis.,2020.0,,10.1016/j.chest.2020.02.017,0.919578029048104,[link](https://dx.doi.org/10.1016/j.chest.2020.02.017),"Chile, Santiago",South America
3635710,High mortality during the 2018 heatwave in Sweden,2019.0,,,0.5331813283102713,,Sweden,Europe
270353,"Development of health risk-based metrics for defining a heatwave: a time series study in Brisbane, Australia",2014.0,Medical and Health Sciences,10.1186/1471-2458-14-435,0.7659932414326694,[link](https://dx.doi.org/10.1186/1471-2458-14-435),"Brisbane, Australia",Oceania
204239,Initial findings from the implementation of a community-based sentinel surveillance system to assess the health effects of climate change in Alaska,2013.0,Medical and Health Sciences,10.3402/ijch.v72i0.21405,0.769396091583226,[link](https://dx.doi.org/10.3402/ijch.v72i0.21405),Alaska,North America
819196,Atmospheric emissions and pollution from the coal-fired thermal power plants in India,2014.0,Natural Sciences,10.1016/j.atmosenv.2014.04.057,0.7584752801919461,[link](https://dx.doi.org/10.1016/j.atmosenv.2014.04.057),India,Asia
2494681,The role of public awareness in health-protective behaviours to reduce heat wave risk,2014.0,,10.1002/met.1422,0.4792491496795498,[link](https://dx.doi.org/10.1002/met.1422),"Seoul, South Korea",Asia
1549848,Associations between meteorological parameters and influenza activity in a subtropical country: Case of five sentinel sites in Yaounde-Cameroon,2017.0,Natural Sciences,10.1371/journal.pone.0186914,0.8260467660328439,[link](https://dx.doi.org/10.1371/journal.pone.0186914),"Yaounde, Cameroon",Africa
1300683,"Spatiotemporal Characteristics of Air Pollutants (PM10, PM2.5, SO2, NO2, O-3, and CO) in the Inland Basin City of Chengdu, Southwest China",2018.0,Natural Sciences,10.3390/atmos9020074,0.8887945408744039,[link](https://dx.doi.org/10.3390/atmos9020074),"Chengdu, China",Asia
3617040,Self-Rated Mental and Physical Health of U.S. Gulf Coast Residents,2019.0,,10.1007/s10900-019-00779-7,0.4205500979959644,[link](https://dx.doi.org/10.1007/s10900-019-00779-7),Gulf Coast States,North America
3741629,Impacts of air pollution and its spatial spillover effect on public health based on China's big data sample,2017.0,,10.1016/j.jclepro.2016.02.119,0.8270708566058482,[link](https://dx.doi.org/10.1016/j.jclepro.2016.02.119),China,Asia
3460901,Cultural influences on the management of environmental health risks among low-income pregnant women,2017.0,,10.1080/13698575.2017.1398819,0.42666172931760016,[link](https://dx.doi.org/10.1080/13698575.2017.1398819),"Southeast Louisiana, USA",North America
3743600,Public preferences for interventions to prevent emerging infectious disease threats: A discrete choice experiment,2018.0,,10.1136/bmjopen-2017-017355,0.39414380914244895,[link](https://dx.doi.org/10.1136/bmjopen-2017-017355),Singapore,Asia
3712986,"Association between asian dust-borne air pollutants and daily symptoms on healthy subjects: A web-based pilot study in yonago, Japan",2016.0,,10.1155/2016/8280423,0.4566074563250117,[link](https://dx.doi.org/10.1155/2016/8280423),"Japan, Yonago",Asia
3536776,Drought and the risk of hospital admissions and mortality in older adults in western USA from 2000 to 2013: a retrospective study,2017.0,,10.1016/S2542-5196(17)30002-5,0.8323024694441211,[link](https://dx.doi.org/10.1016/S2542-5196(17)30002-5),USA,North America
680436,Transition of household cookfuels in China from 2010 to 2012,2016.0,Engineering and Technology,10.1016/j.apenergy.2016.07.136,0.6178625130666221,[link](https://dx.doi.org/10.1016/j.apenergy.2016.07.136),China,Asia
603653,"Climate change, food, water and population health in China",2016.0,Medical and Health Sciences,10.2471/BLT.15.167031,0.6401836939551534,[link](https://dx.doi.org/10.2471/BLT.15.167031),China,Asia
47367,"El Nino-based malaria epidemic warning for Oromia, Ethiopia, from August 2016 to July 2017",2016.0,Medical and Health Sciences,10.1111/tmi.12776,0.6480118528986722,[link](https://dx.doi.org/10.1111/tmi.12776),"Ethiopia, Oromia, Madagascar",Africa
3742149,"Concentration–response curve and cumulative effects between ozone and daily mortality: an analysis in Wallonia, Belgium",2018.0,,10.1080/09603123.2018.1453050,0.7388023040977318,[link](https://dx.doi.org/10.1080/09603123.2018.1453050),Wallonia,Europe
3366497,Does the AQHI reduce cardiovascular hospitalization in Hong Kong's elderly population?,2020.0,,10.1016/j.envint.2019.105344,0.9029648506405328,[link](https://dx.doi.org/10.1016/j.envint.2019.105344),China,Asia
695985,Weather and climate versus mortality in Lisbon (Portugal) since the 19th century,2015.0,Social Sciences,10.1016/j.apgeog.2014.12.017,0.8633336124968474,[link](https://dx.doi.org/10.1016/j.apgeog.2014.12.017),"Lisbon, Portugal",Europe
3622658,Characterizing Pediatric Non-Malarial Fever and Identifying the At-Risk Child in Rural Malawi.,2018.0,,10.1177/2333794X17750415,0.4738832332658899,[link](https://dx.doi.org/10.1177/2333794X17750415),Malawi,Africa
3399961,"Ambient air pollution, weather and daily emergency department visits for headache",2015.0,,10.1177/0333102415570300,0.750727708453798,[link](https://dx.doi.org/10.1177/0333102415570300),Be'er,Asia
3394821,"Spatial and temporal variation of phthalic acid esters (PAEs) in atmospheric PM10 and PM2.5 and the influence of ambient temperature in Tianjin, China",2013.0,,10.1016/j.atmosenv.2013.02.053,0.4189272655964386,[link](https://dx.doi.org/10.1016/j.atmosenv.2013.02.053),"Tianjin, China",Asia
2064422,Impact of NOx emissions reduction policy on hospitalizations for respiratory disease in New York State,2013.0,,10.1038/jes.2012.69,0.9538627405052544,[link](https://dx.doi.org/10.1038/jes.2012.69),New York,North America
3406748,Outdoor fungal spores and acute respiratory effects in vulnerable individuals,2019.0,,10.1016/j.envres.2019.108675,0.4200449183464105,[link](https://dx.doi.org/10.1016/j.envres.2019.108675),Drechslera,South America
3302123,The Association between Air Temperature and Mortality in Two Brazilian Health Regions,2020.0,,10.3390/cli8010016,0.8276335959521881,[link](https://dx.doi.org/10.3390/cli8010016),"Brazil, Florianopolis",South America
3405165,"Invasive pneumococcal disease rates linked to meteorological factors and respiratory virus circulation (Catalonia, 2006-2012)",2016.0,,10.1186/s12889-016-3061-6,0.7439117019638535,[link](https://dx.doi.org/10.1186/s12889-016-3061-6),Catalonia,Europe
3541559,A systematic review of respiratory infection due to air pollution during natural disasters,2020.0,,10.13181/mji.oa.204390,0.52814236256596,[link](https://dx.doi.org/10.13181/mji.oa.204390),Indonesia,Asia
3734588,Effect of weather parameters on incidence and severity of stripe rust in wheat under natural and artificial conditions,2017.0,,,0.3847864411700801,,Punjab,Asia
3289278,"Increase in Psychotropic Drug Deliveries after the Xynthia Storm, France, 2010",2013.0,,10.1017/S1049023X13008662,0.6068372442796989,[link](https://dx.doi.org/10.1017/S1049023X13008662),"France, Vendee, Charente-Maritime",Europe
3433991,Trends in the epidemiology of erysipelas in Slovenia,2018.0,,10.15570/actaapa.2018.1,0.6349611655815659,[link](https://dx.doi.org/10.15570/actaapa.2018.1),Slovenia,Europe
3455347,Underlying causes of PM2.5-induced premature mortality and potential health benefits of air pollution control in South and Southeast Asia from 1999 to 2014,2018.0,,10.1016/j.envint.2018.10.019,0.8458892835797122,[link](https://dx.doi.org/10.1016/j.envint.2018.10.019),"North India, India, Bangladesh, Pakistan",Asia
126285,Mid-21st century air quality at the urban scale under the influence of changed climate and emissions - case studies for Paris and Stockholm,2016.0,Natural Sciences,10.5194/acp-16-1877-2016,0.7430450299957074,[link](https://dx.doi.org/10.5194/acp-16-1877-2016),"Paris, France, Stockholm, Sweden",Europe
615609,"Bionomic response of Aedes aegypti to two future climate change scenarios in far north Queensland, Australia: implications for dengue outbreaks",2014.0,Medical and Health Sciences,10.1186/1756-3305-7-447,0.5513130034135105,[link](https://dx.doi.org/10.1186/1756-3305-7-447),"Queensland, Australia, Cairns",Oceania
3396952,High diurnal temperature range and mortality: Effect modification by individual characteristics and mortality causes in a case-only analysis,2016.0,,10.1016/j.scitotenv.2015.12.016,0.6691397092762441,[link](https://dx.doi.org/10.1016/j.scitotenv.2015.12.016),China,Asia
3448037,Air pollution and children's health: sickle cell disease,2015.0,,10.1590/0102-311X00013214,0.6709061726493294,[link](https://dx.doi.org/10.1590/0102-311X00013214),"Sao Paulo, Brazil",South America
2274790,"Respiratory syncytial virus bronchiolitis, weather conditions and air pollution in an Italian urban area: An observational study",2017.0,,10.1016/j.envres.2017.06.014,1.0,[link](https://dx.doi.org/10.1016/j.envres.2017.06.014),Italy,Europe
950906,"Seasonal changes, identification and source apportionment of PAH in PM1.0",2014.0,Natural Sciences,10.1016/j.atmosenv.2014.07.030,0.4482091386187731,[link](https://dx.doi.org/10.1016/j.atmosenv.2014.07.030),"Porto Alegre, Brazil",South America
1523883,Vector competence of Aedes aegypti populations from Kilifi and Nairobi for dengue 2 virus and the influence of temperature,2014.0,Medical and Health Sciences,10.1186/1756-3305-7-435,0.3606364702295935,[link](https://dx.doi.org/10.1186/1756-3305-7-435),"Kilifi, Nairobi, Kenya, Malindi",Africa
1545437,"Are hospital emergency department visits due to dog bites associated with ambient temperature? A time-series study in Beijing, China",2017.0,Natural Sciences,10.1016/j.scitotenv.2017.04.112,0.9256194691626768,[link](https://dx.doi.org/10.1016/j.scitotenv.2017.04.112),"Beijing, China",Asia
1738598,Genetic Improvement of Maize in India: Retrospect and Prospects,2015.0,Agricultural Sciences,10.1007/s40003-015-0180-8,1.0,[link](https://dx.doi.org/10.1007/s40003-015-0180-8),India,Asia
1539722,Prevalence and Associated Factors for Pterygium in a Rural Adult Population (The Southern Harbin Eye Study),2013.0,Medical and Health Sciences,10.1097/ICO.0b013e31826dff30,0.41335846142922256,[link](https://dx.doi.org/10.1097/ICO.0b013e31826dff30),"Harbin, Heilongjiang, China",Asia
2099551,An overview of indoor air quality and its impact on respiratory health among Malaysian school-aged children,2015.0,Medical and Health Sciences,10.1515/reveh-2014-0065,0.4036178813985032,[link](https://dx.doi.org/10.1515/reveh-2014-0065),Malaysia,Asia
3634702,"Mitigating heat-related mortality risk in Shanghai, China: system dynamics modeling simulations.",2020.0,,10.1007/s10653-020-00556-9,0.8345211281051438,[link](https://dx.doi.org/10.1007/s10653-020-00556-9),"Shanghai, China",Asia
555569,Impacts of regional climate change on air quality projections and associated uncertainties,2016.0,Natural Sciences,10.1007/s10584-016-1619-z,0.624488232395668,[link](https://dx.doi.org/10.1007/s10584-016-1619-z),"Russia, Ukraine",Europe
143164,"Increasing Dengue Incidence in Singapore over the Past 40 Years: Population Growth, Climate and Mobility",2015.0,Natural Sciences,10.1371/journal.pone.0136286,0.7732061729523992,[link](https://dx.doi.org/10.1371/journal.pone.0136286),Singapore,Asia
2313820,Identifying Environmental Risk Factors and Mapping the Distribution of West Nile Virus in an Endemic Region of North America,2018.0,,10.1029/2018GH000161,0.3841936974566561,[link](https://dx.doi.org/10.1029/2018GH000161),"South Dakota, USA, James",North America
3754112,Fine particulate air pollution and hospital admissions and readmissions for acute myocardial infarction in 26 Chinese cities,2018.0,,10.1016/j.chemosphere.2017.10.123,0.7911264209651498,[link](https://dx.doi.org/10.1016/j.chemosphere.2017.10.123),China,Asia
1505318,"A forecasting model for dengue incidence in the District of Gampaha, Sri Lanka",2018.0,Medical and Health Sciences,10.1186/s13071-018-2828-2,0.9023088307790262,[link](https://dx.doi.org/10.1186/s13071-018-2828-2),Sri Lanka,Asia
688652,Aedes albopictus in northeast Mexico: An update on adult distribution and first report of parasitism by Ascogregarina taiwanensis,2013.0,,,0.4059061850757336,,"Mexico, Tamaulipas, Coahuila, Monterrey City, Tampico",North America
1479623,Preparation of bioclimatograph for haemonchosis and trichostrongylosis in goats of subtropical high humid zone of Sikkim,2017.0,Agricultural Sciences,,0.3469054800785212,,"Sikkim, India",Asia
1307121,Multi-dimensional assessment of drought vulnerability in Africa: 1960-2100,2018.0,Natural Sciences,10.1016/j.scitotenv.2018.07.023,0.4494850268990794,[link](https://dx.doi.org/10.1016/j.scitotenv.2018.07.023),"Malawi, Algeria, Egypt, Niger, Tunisia, Chad",Africa
1853065,[Correlation between of aortic dissection onset and climate change].,2018.0,,10.3760/cma.j.issn.0529-5815.2018.01.016,0.7701901130007159,[link](https://dx.doi.org/10.3760/cma.j.issn.0529-5815.2018.01.016),Beijing,Asia
861142,The Role of Climate in the Epidemiology of Melioidosis,2017.0,,10.1007/s40475-017-0124-4,0.4121167105167084,[link](https://dx.doi.org/10.1007/s40475-017-0124-4),"Western Australia, Northern, Taiwan",Oceania
3736817,"Houseplant, indoor air pollution, and cardiovascular effects among elderly subjects in Taipei, Taiwan",2020.0,,10.1016/j.scitotenv.2019.135770,0.4695128930324041,[link](https://dx.doi.org/10.1016/j.scitotenv.2019.135770),"Taipei, Taiwan",Asia
792659,Climatic variability and morbidity and mortality associated with particulate matter,2017.0,Medical and Health Sciences,10.11606/S1518-8787.2017051006952,0.968477968036216,[link](https://dx.doi.org/10.11606/S1518-8787.2017051006952),"Cuiaba, Varzea Grande, Brazil",South America
3422615,Association of Postdisaster Depression and Posttraumatic Stress Disorder With Mortality Among Older Disaster Survivors of the 2011 Great East Japan Earthquake and Tsunami,2019.0,,10.1001/jamanetworkopen.2019.17550,0.4173381807478545,[link](https://dx.doi.org/10.1001/jamanetworkopen.2019.17550),Miyagi Prefecture,Asia
1486071,Assessment of the combination of temperature and relative humidity on kidney stone presentations,2018.0,Natural Sciences,10.1016/j.envres.2017.12.020,0.3595949242307755,[link](https://dx.doi.org/10.1016/j.envres.2017.12.020),South Carolina,North America
3754006,Maternal air pollution exposure associated with risk of congenital heart defect in pre-pregnancy overweighted women,2020.0,,10.1016/j.scitotenv.2019.136470,0.7923628076876309,[link](https://dx.doi.org/10.1016/j.scitotenv.2019.136470),"Foshan, China",Asia
3460014,"Increasing Juniperus virginiana L. pollen in the Tulsa atmosphere: long-term trends, variability, and influence of meteorological conditions",2018.0,,10.1007/s00484-017-1444-8,0.5817118278679162,[link](https://dx.doi.org/10.1007/s00484-017-1444-8),"Tulsa, Oklahoma",North America
3291303,Factors Associated with Seasonal Food Insecurity among Small-Scale Subsistence Farming Households in Rural Honduras,2020.0,,10.3390/ijerph17030706,0.4305164120107429,[link](https://dx.doi.org/10.3390/ijerph17030706),"Honduras, Yorito",North America
3417829,Seasonal Variations in Cerebral Palsy Births,2018.0,,10.1016/j.arcmed.2018.05.001,0.513893549772271,[link](https://dx.doi.org/10.1016/j.arcmed.2018.05.001),Poland,Europe
3312231,Evaluation of WRF-CMAQ simulated climatological mean and extremes of fine particulate matter of the United States and its correlation with climate extremes,2020.0,,10.1016/j.atmosenv.2019.117181,0.6983019188185207,[link](https://dx.doi.org/10.1016/j.atmosenv.2019.117181),United States,North America
618893,"Associations between risk perception, spontaneous adaptation behavior to heat waves and heatstroke in Guangdong province, China",2013.0,Medical and Health Sciences,10.1186/1471-2458-13-913,0.8613559382019609,[link](https://dx.doi.org/10.1186/1471-2458-13-913),"Guangdong, China",Asia
744976,Environmental health in Mexico: Current situation and future prospects,2013.0,Medical and Health Sciences,,0.3718123905186097,,Mexico,North America
2064722,Assessing Temporal and Spatial Patterns of Observed and Predicted Ozone in Multiple Urban Areas,2016.0,,10.1289/EHP190,0.6060374685053377,[link](https://dx.doi.org/10.1289/EHP190),"Atlanta, Philadelphia, Chicago",North America
1488627,"Statistical Modeling of the Abundance of Vectors of West African Rift Valley Fever in Barkedji, Senegal",2014.0,Natural Sciences,10.1371/journal.pone.0114047,0.3588697066346643,[link](https://dx.doi.org/10.1371/journal.pone.0114047),Barkedji,Africa
2334455,"Association of meteorological factors with infectious diarrhea incidence in Guangzhou, southern China: A time-series study (2006-2017)",2019.0,,10.1016/j.scitotenv.2019.03.330,0.9056090936642934,[link](https://dx.doi.org/10.1016/j.scitotenv.2019.03.330),"Guangzhou, China",Asia
3454478,Effects of Temperature and Pressure on Acute Stroke Incidence Assessed Using a Korean Nationwide Insurance Database,2017.0,,10.5853/jos.2017.00045,0.8143624176527181,[link](https://dx.doi.org/10.5853/jos.2017.00045),South Korea,Asia
3688940,"Prevalence of malaria in Lumding town, Nagaon district of Assam, India",2014.0,,,0.3910988171477683,,Lumding,Asia
3495130,"The Modifying Role of Socioeconomic Position and Greenness on the Short-Term Effect of Heat and Air Pollution on Preterm Births in Rome, 2001-2013",2019.0,,10.3390/ijerph16142497,0.6042857738133446,[link](https://dx.doi.org/10.3390/ijerph16142497),Rome,Europe
702145,Adaptation of rice to climate change through a cultivar-based simulation: a possible cultivar shift in eastern Japan,2015.0,Natural Sciences,10.3354/cr01320,1.0,[link](https://dx.doi.org/10.3354/cr01320),Japan,Asia
145835,Mitigation of urban heat stress - a modelling case study for the area of Stuttgart,2013.0,Social Sciences,,0.41450699923045786,,Stuttgart,Europe
3731016,Bayesian dynamic modeling of time series of dengue disease case counts,2017.0,,10.1371/journal.pntd.0005696,0.7063923977079823,[link](https://dx.doi.org/10.1371/journal.pntd.0005696),Colombia,South America
1491782,"Seasonal temperature variation influences climate suitability for dengue, chikungunya, and Zika transmission",2018.0,Medical and Health Sciences,10.1371/journal.pntd.0006451,0.4072884374578553,[link](https://dx.doi.org/10.1371/journal.pntd.0006451),"Guangzhou, China, Shanghai, Delhi, India, Rio de Janeiro, Salvador, Brazil, Cartagena, Barranquilla, Colombia, Manila, Philippines",Asia
2508176,Effect of air pollution in frequency of hospitalizations in asthmatic children,2016.0,,,0.6285021612354929,,"Tehran, Iran",Asia
3445168,"Health effects of the September 2009 dust storm in Sydney, Australia: did emergency department visits and hospital admissions increase?",2013.0,,10.1186/1476-069X-12-32,0.8829291892178742,[link](https://dx.doi.org/10.1186/1476-069X-12-32),"Sydney, Australia, New South Wales",Oceania
3755499,"The associations of geomagnetic storms, fast solar wind, and stream interaction regions with cardiovascular characteristic in patients with acute coronary syndrome",2020.0,,10.1016/j.lssr.2020.01.002,0.5376498548107911,[link](https://dx.doi.org/10.1016/j.lssr.2020.01.002),"Kaunas city, Lithuania",Europe
649123,Estimating Temperature-Mortality Exposure-Response Relationships and Optimum Ambient Temperature at the Multi-City Level of China,2016.0,Natural Sciences,10.3390/ijerph13030279,0.7712271664320405,[link](https://dx.doi.org/10.3390/ijerph13030279),China,Asia
3425780,Coarse particles and hospital admissions due to respiratory diseases in children. An ecological time series study,2018.0,,10.1590/1516-3180.2017.0362080218,0.9429794229475184,[link](https://dx.doi.org/10.1590/1516-3180.2017.0362080218),Piracicaba,South America
3454496,Health Impact Assessments and Extreme Weather-Challenges for Environmental Health,2017.0,,10.1097/PHH.0000000000000604,1.0,[link](https://dx.doi.org/10.1097/PHH.0000000000000604),"Pensacola, Florida, Escambia",North America
3535729,The effect of environmental regulation on air quality: A study of new ambient air quality standards in China,2019.0,,10.1016/j.jclepro.2019.01.061,0.5568186896075276,[link](https://dx.doi.org/10.1016/j.jclepro.2019.01.061),China,Asia
535287,"Effects of occupational heat exposure on female brick workers in West Bengal, India",2014.0,Medical and Health Sciences,10.3402/gha.v7.21923,0.4028672825946452,[link](https://dx.doi.org/10.3402/gha.v7.21923),"West Bengal, India",Asia
3237738,"A Case-Crossover Study to Investigate the Effects of Atmospheric Particulate Matter Concentrations, Season, and Air Temperature on Accident and Emergency Presentations for Cardiovascular Events in Northern Italy",2019.0,,10.3390/ijerph16234627,0.9084429992454764,[link](https://dx.doi.org/10.3390/ijerph16234627),"Milan, Italy",Europe
864818,Environmental payoffs of LPG cooking in India,2017.0,,10.1088/1748-9326/aa909d,0.3930964628980908,[link](https://dx.doi.org/10.1088/1748-9326/aa909d),"India, Kyoto",Asia
2502223,"Characterisation of the impact of open biomass burning on urban air quality in Brisbane, Australia",2016.0,,10.1016/j.envint.2016.02.030,0.5,[link](https://dx.doi.org/10.1016/j.envint.2016.02.030),"Brisbane, Australia, Queensland",Oceania
3401506,"Spatio-Temporal Distribution and Hotspots of Hand, Foot and Mouth Disease (HFMD) in Northern Thailand",2014.0,,10.3390/ijerph110100312,0.4467312342531781,[link](https://dx.doi.org/10.3390/ijerph110100312),Thailand,Asia
3492047,"The association between climate, geography and respiratory syncitial virus hospitalizations among children in Ontario, Canada: a population-based study",2020.0,,10.1186/s12879-020-4882-6,0.5354370028936116,[link](https://dx.doi.org/10.1186/s12879-020-4882-6),"Ontario, Canada",North America
3725410,"Spatial correlation analysis of elderly suicides and Urban Heat Island Effects: An ecological study in Taipei, 2000-2008",2016.0,,10.6288/TJPH201635104089,0.672669136865049,[link](https://dx.doi.org/10.6288/TJPH201635104089),Taipei,Asia
3751922,Qualitative assessment on premature human mortality due to the emission of fine particulate matter from the Matarbari coal power plant,2019.0,,10.1002/tqem.21656,0.6424495844201304,[link](https://dx.doi.org/10.1002/tqem.21656),"China, India, Bangladesh",Asia
527486,Malaria control in Nepal 1963-2012: challenges on the path towards elimination,2014.0,Medical and Health Sciences,10.1186/1475-2875-13-241,0.6837603325441847,[link](https://dx.doi.org/10.1186/1475-2875-13-241),"India, Nepal",Asia
1291765,"Long-term projections of temperature-related mortality risks for ischemic stroke, hemorrhagic stroke, and acute ischemic heart disease under changing climate in Beijing, China",2018.0,Natural Sciences,10.1016/j.envint.2017.12.006,0.73558021774193,[link](https://dx.doi.org/10.1016/j.envint.2017.12.006),Beijing,Asia
116357,Economic status and temperature-related mortality in Asia,2015.0,Natural Sciences,10.1007/s00484-014-0950-1,0.6360558838746859,[link](https://dx.doi.org/10.1007/s00484-014-0950-1),"China, Taiwan, AsiaIn, Japan",Asia
445175,Seasonal variation in the acute effect of particulate air pollution on mortality in the China Air Pollution and Health Effects Study (CAPES),2013.0,,10.1016/j.scitotenv.2013.02.040,0.928614051104602,[link](https://dx.doi.org/10.1016/j.scitotenv.2013.02.040),China,Asia
1545707,"Microbial Risk Assessment of Tidal-Induced Urban Flooding in Can Tho City (Mekong Delta, Vietnam)",2017.0,Natural Sciences,10.3390/ijerph14121485,0.3965773354041256,[link](https://dx.doi.org/10.3390/ijerph14121485),"Mekong Delta, Vietnam",Asia
2495186,Short-Term Effects of Heat on Mortality and Effect Modification by Air Pollution in 25 Italian Cities,2018.0,,10.3390/ijerph15081771,0.9502637017344241,[link](https://dx.doi.org/10.3390/ijerph15081771),Italy,Europe
1539646,Spatial-temporal distribution of dengue and climate characteristics for two clusters in Sri Lanka from 2012 to 2016,2017.0,Natural Sciences,10.1038/s41598-017-13163-z,0.835443543833424,[link](https://dx.doi.org/10.1038/s41598-017-13163-z),Sri Lanka,Asia
76085,Heat-Related Deaths in Hot Cities: Estimates of Human Tolerance to High Temperature Thresholds,2014.0,Natural Sciences,10.3390/ijerph110303304,0.8400065801644292,[link](https://dx.doi.org/10.3390/ijerph110303304),Arizona,North America
1525550,Seroprevalence and Risk Factors of Varicella Zoster Infection in Iranian Adolescents: A Multilevel Analysis; The CASPIAN-III Study,2016.0,Natural Sciences,10.1371/journal.pone.0158398,1.0,[link](https://dx.doi.org/10.1371/journal.pone.0158398),Iran,Asia
3484769,Pregnancy exposure to atmospheric pollution and meteorological conditions and placental DNA methylation,2018.0,,10.1016/j.envint.2018.05.007,0.4267036117545456,[link](https://dx.doi.org/10.1016/j.envint.2018.05.007),EDEN,North America
3396342,"The effect of temperature on childhood hand, foot and mouth disease in Guangdong Province, China, 2010-2013: a multicity study",2019.0,,10.1186/s12879-019-4594-y,0.908478943849963,[link](https://dx.doi.org/10.1186/s12879-019-4594-y),"Guangdong, China",Asia
3620234,Hematological Profile and Gametocyte Carriage in Malaria Patients from Southern Pakistan.,2019.0,,10.7759/cureus.4256,0.3467728704689147,[link](https://dx.doi.org/10.7759/cureus.4256),Pakistan,Asia
3316529,MEASUREMENTS AND COMPARATIVE AIR QUALITY ANALYSIS OF A GOAT FARM OPERATION,2019.0,,10.13031/trans.13344,0.5541273380593897,[link](https://dx.doi.org/10.13031/trans.13344),Texas,North America
3625099,Climate Variability and Malaria over West Africa.,2020.0,,10.4269/ajtmh.19-0062,0.8170203643711437,[link](https://dx.doi.org/10.4269/ajtmh.19-0062),Senegal,Africa
853416,"Impact of climate variability on human health: A pilot study in tertiary care hospital of eastern Uttar Pradesh, India",2017.0,,,0.7992317794316429,,Uttar Pradesh,Asia
1765065,"Managing air quality in Suva, Fiji",2016.0,Natural Sciences,10.14207/ejsd.2016.v5n4p242,0.5085447081551541,[link](https://dx.doi.org/10.14207/ejsd.2016.v5n4p242),Suva,Oceania
13870,The impact of indoor air quality and contaminants on respiratory health of older people living in long-term care residences in Porto,2016.0,Medical and Health Sciences,10.1093/ageing/afv157,0.4872878838371384,[link](https://dx.doi.org/10.1093/ageing/afv157),"Porto, Portugal",Europe
2268622,On particle-bound polycyclic aromatic hydrocarbons (PPAH) and links to gaseous emissions in Mexico city,2018.0,,10.1016/j.atmosenv.2018.09.022,0.478216684181436,[link](https://dx.doi.org/10.1016/j.atmosenv.2018.09.022),Mexico City,North America
2501588,Psychological sequels of flood on residents of southeast Caspian region,2017.0,,10.1007/s11069-017-2926-z,1.0,[link](https://dx.doi.org/10.1007/s11069-017-2926-z),"Mazandaran, Behshahr",Asia
3413713,Impact of Fine Particulate Matter (PM2.5) Exposure During Wildfires on Cardiovascular Health Outcomes,2015.0,,10.1161/JAHA.114.001653,0.9327997234966836,[link](https://dx.doi.org/10.1161/JAHA.114.001653),"Victoria, Australia",Oceania
3423797,Valuing Human Leptospirosis Prevention Using the Opportunity Cost of Labor,2013.0,,10.3390/ijerph10051845,0.6183044153604533,[link](https://dx.doi.org/10.3390/ijerph10051845),"Philippines, Manila",Asia
381603,Exposure to air pollution and meteorological factors associated with children's primary care visits at night due to asthma attack: case-crossover design for 3-year pooled patients,2015.0,Medical and Health Sciences,10.1136/bmjopen-2014-005736,0.9429724787446759,[link](https://dx.doi.org/10.1136/bmjopen-2014-005736),Japan,Asia
2265295,"Potential health and equity co-benefits related to the mitigation policies reducing air pollution from residential wood burning in Athens, Greece",2019.0,Natural Sciences,10.1080/10934529.2019.1629211,0.8143238331580159,[link](https://dx.doi.org/10.1080/10934529.2019.1629211),"Athens, Greece",Europe
3618923,"Altitudinal distribution of Aedes indices during dry season in the dengue endemic area of Central Java, Indonesia",2017.0,,10.17420/ap6303.108,0.35355761009593506,[link](https://dx.doi.org/10.17420/ap6303.108),"Java, Indonesia",Asia
522669,"Frequency, duration, spatial coverage, and intensity of heat waves in Brazil",2016.0,,10.1590/0102-778631231420150077,0.7515195317562992,[link](https://dx.doi.org/10.1590/0102-778631231420150077),Brazil,South America
3375114,Measuring the Impact of Disasters Using Publicly Available Data: Application to Hurricane Sandy (2012),2017.0,,10.1093/aje/kwx194,0.6446502603121629,[link](https://dx.doi.org/10.1093/aje/kwx194),"United States, New York",North America
703191,Association between Multidrug-Resistant Tuberculosis and Risk Factors in China: Applying Partial Least Squares Path Modeling,2015.0,Natural Sciences,10.1371/journal.pone.0128298,0.5430521455332205,[link](https://dx.doi.org/10.1371/journal.pone.0128298),China,Asia
1474361,Synchrony of Dengue Incidence in Ho Chi Minh City and Bangkok,2016.0,Medical and Health Sciences,10.1371/journal.pntd.0005188,0.5642061355002415,[link](https://dx.doi.org/10.1371/journal.pntd.0005188),Bangkok,Asia
